cc1	geoname_id1	cc2	geoname_id2	n
PH	1689994	PH	1705536	1
PH	1690039	PH	1701668	1
PH	1691594	PH	1692192	1
PH	1691594	PH	1701668	1
PH	1691594	PH	1711005	1
PH	1691606	PH	1692192	2
PH	1691606	PH	1693798	1
PH	1691606	PH	1695849	1
PH	1691606	PH	1701668	1
PH	1691606	PH	1705536	1
PH	1691606	PH	1711005	2
PH	1691606	PH	1716192	1
PH	1691606	PH	1725094	1
PH	1691705	PH	1705536	1
PH	1692192	ID	1215502	1
PH	1692192	ID	1621177	5
PH	1692192	ID	1622786	1
PH	1692192	ID	1625822	5
PH	1692192	ID	1627459	1
PH	1692192	ID	1628707	1
PH	1692192	ID	1630328	2
PH	1692192	ID	1642911	23
PH	1692192	ID	1645524	2
PH	1692192	ID	1648473	4
PH	1692192	ID	1650357	10
PH	1692192	ID	6767395	1
PH	1692192	ID	6841032	1
PH	1692192	ID	7558785	2
PH	1692192	ID	7665567	1
PH	1692192	KH	1821306	3
PH	1692192	KH	1822214	1
PH	1692192	MM	1298824	1
PH	1692192	MY	1732891	7
PH	1692192	MY	1732945	1
PH	1692192	MY	1733432	4
PH	1692192	MY	1733664	2
PH	1692192	MY	1734705	1
PH	1692192	MY	1734797	1
PH	1692192	MY	1735106	5
PH	1692192	MY	1735158	1
PH	1692192	MY	1735160	2
PH	1692192	MY	1735161	18
PH	1692192	MY	1735195	3
PH	1692192	MY	1735227	1
PH	1692192	MY	1735436	1
PH	1692192	MY	1735634	2
PH	1692192	MY	1760605	1
PH	1692192	MY	6697380	1
PH	1692192	PH	1679432	2
PH	1692192	PH	1679859	1
PH	1692192	PH	1680932	1
PH	1692192	PH	1682667	5
PH	1692192	PH	1684308	18
PH	1692192	PH	1685234	1
PH	1692192	PH	1685755	1
PH	1692192	PH	1691594	1
PH	1692192	PH	1691606	2
PH	1692192	PH	1692504	1
PH	1692192	PH	1692685	1
PH	1692192	PH	1694611	1
PH	1692192	PH	1695849	3
PH	1692192	PH	1696178	1
PH	1692192	PH	1697575	3
PH	1692192	PH	1699010	1
PH	1692192	PH	1699076	5
PH	1692192	PH	1699088	2
PH	1692192	PH	1699296	1
PH	1692192	PH	1699496	1
PH	1692192	PH	1699587	1
PH	1692192	PH	1699596	1
PH	1692192	PH	1701053	1
PH	1692192	PH	1701668	125
PH	1692192	PH	1701966	7
PH	1692192	PH	1702796	1
PH	1692192	PH	1703417	10
PH	1692192	PH	1705536	27
PH	1692192	PH	1706090	1
PH	1692192	PH	1706801	2
PH	1692192	PH	1706889	6
PH	1692192	PH	1708027	8
PH	1692192	PH	1708028	3
PH	1692192	PH	1708029	2
PH	1692192	PH	1708030	1
PH	1692192	PH	1710116	1
PH	1692192	PH	1711005	12
PH	1692192	PH	1711082	1
PH	1692192	PH	1713829	1
PH	1692192	PH	1714201	3
PH	1692192	PH	1714865	3
PH	1692192	PH	1715348	6
PH	1692192	PH	1715430	1
PH	1692192	PH	1716198	2
PH	1692192	PH	1717512	6
PH	1692192	PH	1717641	8
PH	1692192	PH	1717926	1
PH	1692192	PH	1720681	1
PH	1692192	PH	1721080	2
PH	1692192	PH	1721906	2
PH	1692192	PH	1722186	1
PH	1692192	PH	1722762	1
PH	1692192	PH	1723066	2
PH	1692192	PH	1724314	1
PH	1692192	PH	1724396	1
PH	1692192	PH	1726280	2
PH	1692192	PH	1728264	1
PH	1692192	PH	1728930	4
PH	1692192	PH	1729564	1
PH	1692192	PH	1730398	1
PH	1692192	PH	1730737	3
PH	1692192	PH	1731959	1
PH	1692192	PH	1966087	7
PH	1692192	PH	7290466	17
PH	1692192	PH	7419285	1
PH	1692192	PH	8334636	1
PH	1692192	PH	8504741	1
PH	1692192	PH	9035710	3
PH	1692192	SG	1880252	38
PH	1692192	TH	1151254	1
PH	1692192	TH	1153557	1
PH	1692192	TH	1153671	3
PH	1692192	TH	1606147	3
PH	1692192	TH	1607983	4
PH	1692192	TH	1608133	1
PH	1692192	TH	1608529	1
PH	1692192	TH	1608534	2
PH	1692192	TH	1609350	41
PH	1692192	TH	1609776	1
PH	1692192	TH	1610780	1
PH	1692192	TH	1613769	1
PH	1692192	TH	6865927	1
PH	1692192	TH	7510886	1
PH	1692192	VN	1566083	2
PH	1692192	VN	1572151	1
PH	1692192	VN	1581130	10
PH	1692192	VN	1584071	2
PH	1692192	VN	1586203	1
PH	1692192	VN	8335951	1
PH	1692192	VN	8616113	1
PH	1692504	PH	1692192	1
PH	1692504	PH	1701668	1
PH	1692504	PH	1723106	1
PH	1692549	PH	1699076	1
PH	1692549	PH	1703417	1
PH	1692685	ID	1642911	1
PH	1692685	MY	1737486	1
PH	1692685	PH	1680932	1
PH	1692685	PH	1684497	1
PH	1692685	PH	1692192	1
PH	1692685	PH	1696178	1
PH	1692685	PH	1701668	3
PH	1692685	PH	1708030	1
PH	1692685	PH	1710519	1
PH	1692685	PH	7290466	2
PH	1692685	SG	1880252	1
PH	1693798	PH	1691606	1
PH	1693798	PH	1725094	1
PH	1694012	PH	1703417	1
PH	1694611	ID	1626752	1
PH	1694611	ID	1648473	1
PH	1694611	MY	1735634	1
PH	1694611	PH	1692192	1
PH	1694611	PH	1705536	1
PH	1694611	SG	1880252	1
PH	1694611	TH	1609350	1
PH	1694781	ID	1642911	1
PH	1694781	MY	1732891	1
PH	1694781	PH	1701668	3
PH	1694781	SG	1880252	1
PH	1695622	PH	1729564	1
PH	1695849	ID	1650357	1
PH	1695849	PH	1691606	1
PH	1695849	PH	1692192	3
PH	1695849	PH	1701668	2
PH	1695849	PH	1705536	2
PH	1695849	PH	1723066	1
PH	1695849	PH	1727400	1
PH	1696041	PH	1684712	1
PH	1696041	PH	1699076	1
PH	1696178	KH	1821306	1
PH	1696178	MY	1735106	1
PH	1696178	PH	1684497	1
PH	1696178	PH	1692192	1
PH	1696178	PH	1692685	1
PH	1696178	PH	1701668	1
PH	1696178	PH	1710519	1
PH	1696178	PH	1711005	1
PH	1696178	PH	1716771	1
PH	1696179	MY	1735106	1
PH	1696179	PH	7290466	1
PH	1696899	PH	1701053	1
PH	1696899	PH	1711082	2
PH	1696899	PH	1715348	1
PH	1697575	PH	1692192	3
PH	1697575	PH	1699088	1
PH	1697575	PH	1699596	1
PH	1697575	PH	1701668	2
PH	1697575	PH	1705536	3
PH	1697575	PH	1706801	1
PH	1697575	PH	1715348	2
PH	1697575	VN	1581130	1
PH	1697575	VN	1586203	1
PH	1698829	PH	1705536	1
PH	1699010	PH	1692192	1
PH	1699010	PH	1711005	1
PH	1699010	PH	1711082	2
PH	1699010	PH	9035710	1
PH	1699060	MY	1732891	1
PH	1699060	PH	1708028	1
PH	1699076	ID	1642911	3
PH	1699076	KH	1821306	3
PH	1699076	LA	1651944	1
PH	1699076	MM	1298824	1
PH	1699076	MM	6611854	1
PH	1699076	MY	1735161	3
PH	1699076	MY	1735195	1
PH	1699076	PH	1684712	3
PH	1699076	PH	1692192	5
PH	1699076	PH	1692549	1
PH	1699076	PH	1696041	1
PH	1699076	PH	1701668	12
PH	1699076	PH	1703417	6
PH	1699076	PH	1705536	1
PH	1699076	PH	1706801	2
PH	1699076	PH	1708027	1
PH	1699076	PH	1713022	1
PH	1699076	PH	1715430	1
PH	1699076	PH	1717641	1
PH	1699076	PH	7290466	1
PH	1699076	SG	1880252	3
PH	1699076	TH	1608133	4
PH	1699076	TH	1608534	1
PH	1699076	TH	1609350	3
PH	1699076	VN	1581130	1
PH	1699088	ID	1648473	1
PH	1699088	KH	1821306	1
PH	1699088	PH	1684308	1
PH	1699088	PH	1692192	2
PH	1699088	PH	1697575	1
PH	1699088	PH	1699587	1
PH	1699088	PH	1701668	1
PH	1699088	PH	1702796	1
PH	1699088	PH	1705536	7
PH	1699088	PH	1966087	3
PH	1699088	TH	1609350	1
PH	1699088	VN	1581130	2
PH	1699088	VN	1586203	1
PH	1699296	PH	1692192	1
PH	1699296	PH	1715430	1
PH	1699296	PH	1726280	1
PH	1699496	PH	1692192	1
PH	1699496	PH	1711005	2
PH	1699587	PH	1692192	1
PH	1699587	PH	1699088	1
PH	1699587	PH	1705536	2
PH	1699587	PH	1966087	1
PH	1699596	PH	1692192	1
PH	1699596	PH	1697575	1
PH	1699596	PH	1701668	1
PH	1699596	PH	1705536	1
PH	1699596	PH	1706801	1
PH	1699596	PH	1715348	2
PH	1699596	PH	1721080	1
PH	1700360	PH	1680932	1
PH	1700360	PH	1701668	1
PH	1700360	PH	1710141	1
PH	1700360	PH	1715348	1
PH	1700360	PH	1722186	1
PH	1700665	PH	1701966	1
PH	1700665	PH	1717512	1
PH	1700665	PH	1724396	1
PH	1700665	PH	1728264	1
PH	1701053	PH	1692192	1
PH	1701053	PH	1696899	1
PH	1701053	PH	1708027	1
PH	1701053	PH	1711082	3
PH	1701053	PH	1715348	2
PH	1701053	PH	9035710	1
PH	1701124	PH	1711082	1
PH	1701124	TH	1609350	1
PH	1701623	ID	1642911	1
PH	1701623	MY	1735195	1
PH	1701623	PH	1680116	1
PH	1701623	PH	1684308	1
PH	1701623	PH	1706801	1
PH	1701623	PH	1708824	1
PH	1701668	BN	1820906	2
PH	1701668	ID	1621177	3
PH	1701668	ID	1622786	2
PH	1701668	ID	1625822	7
PH	1701668	ID	1627896	2
PH	1701668	ID	1633419	1
PH	1701668	ID	1636722	1
PH	1701668	ID	1642902	1
PH	1701668	ID	1642911	57
PH	1701668	ID	1645524	2
PH	1701668	ID	1647003	2
PH	1701668	ID	1648473	8
PH	1701668	ID	1650039	2
PH	1701668	ID	1650357	11
PH	1701668	ID	7426724	1
PH	1701668	KH	1821306	19
PH	1701668	LA	1651944	8
PH	1701668	LA	1655559	1
PH	1701668	MM	1298824	4
PH	1701668	MY	1732891	4
PH	1701668	MY	1732903	1
PH	1701668	MY	1733432	1
PH	1701668	MY	1733664	3
PH	1701668	MY	1734634	1
PH	1701668	MY	1734745	1
PH	1701668	MY	1734797	2
PH	1701668	MY	1734798	1
PH	1701668	MY	1734810	1
PH	1701668	MY	1735106	2
PH	1701668	MY	1735158	4
PH	1701668	MY	1735161	56
PH	1701668	MY	1735195	3
PH	1701668	MY	1735634	5
PH	1701668	MY	1736309	1
PH	1701668	MY	1737486	1
PH	1701668	MY	1760605	2
PH	1701668	MY	6697380	2
PH	1701668	MY	6930887	1
PH	1701668	PH	1679432	1
PH	1701668	PH	1680932	3
PH	1701668	PH	1682812	2
PH	1701668	PH	1684269	1
PH	1701668	PH	1684308	17
PH	1701668	PH	1684712	3
PH	1701668	PH	1685234	2
PH	1701668	PH	1685755	1
PH	1701668	PH	1687976	1
PH	1701668	PH	1688830	5
PH	1701668	PH	1689510	1
PH	1701668	PH	1689832	1
PH	1701668	PH	1690039	1
PH	1701668	PH	1691594	1
PH	1701668	PH	1691606	1
PH	1701668	PH	1692192	125
PH	1701668	PH	1692504	1
PH	1701668	PH	1692685	3
PH	1701668	PH	1694781	3
PH	1701668	PH	1695849	2
PH	1701668	PH	1696178	1
PH	1701668	PH	1697575	2
PH	1701668	PH	1699076	12
PH	1701668	PH	1699088	1
PH	1701668	PH	1699596	1
PH	1701668	PH	1700360	1
PH	1701668	PH	1701947	1
PH	1701668	PH	1701966	7
PH	1701668	PH	1703417	18
PH	1701668	PH	1705536	34
PH	1701668	PH	1706801	1
PH	1701668	PH	1707335	1
PH	1701668	PH	1708027	5
PH	1701668	PH	1708028	1
PH	1701668	PH	1708029	1
PH	1701668	PH	1710519	2
PH	1701668	PH	1711005	8
PH	1701668	PH	1711082	2
PH	1701668	PH	1713022	1
PH	1701668	PH	1713829	2
PH	1701668	PH	1714201	1
PH	1701668	PH	1714865	4
PH	1701668	PH	1715348	19
PH	1701668	PH	1715430	6
PH	1701668	PH	1715542	1
PH	1701668	PH	1717512	15
PH	1701668	PH	1717641	7
PH	1701668	PH	1718647	1
PH	1701668	PH	1719683	1
PH	1701668	PH	1720183	1
PH	1701668	PH	1720681	3
PH	1701668	PH	1721077	1
PH	1701668	PH	1721080	4
PH	1701668	PH	1721281	1
PH	1701668	PH	1722186	3
PH	1701668	PH	1723066	2
PH	1701668	PH	1725115	2
PH	1701668	PH	1725426	2
PH	1701668	PH	1726280	1
PH	1701668	PH	1728930	2
PH	1701668	PH	1729564	1
PH	1701668	PH	1730097	1
PH	1701668	PH	1730737	1
PH	1701668	PH	1731752	5
PH	1701668	PH	1966087	7
PH	1701668	PH	7290466	25
PH	1701668	PH	8334636	1
PH	1701668	PH	8355942	3
PH	1701668	PH	9035710	3
PH	1701668	SG	1880252	82
PH	1701668	SG	1880723	2
PH	1701668	TH	1152473	1
PH	1701668	TH	1153669	1
PH	1701668	TH	1153671	10
PH	1701668	TH	1605245	1
PH	1701668	TH	1606147	5
PH	1701668	TH	1607983	2
PH	1701668	TH	1608133	4
PH	1701668	TH	1608534	2
PH	1701668	TH	1609350	93
PH	1701668	TH	1609776	9
PH	1701668	TH	1610780	6
PH	1701668	TH	6865927	1
PH	1701668	VN	1566083	11
PH	1701668	VN	1581130	29
PH	1701668	VN	1586203	5
PH	1701668	VN	1942022	4
PH	1701947	PH	1701668	1
PH	1701947	PH	1717512	1
PH	1701966	ID	1642911	1
PH	1701966	MY	1735158	1
PH	1701966	MY	1735161	1
PH	1701966	PH	1692192	7
PH	1701966	PH	1700665	1
PH	1701966	PH	1701668	7
PH	1701966	PH	1703417	2
PH	1701966	PH	1708027	1
PH	1701966	PH	1717512	1
PH	1701966	PH	1721906	1
PH	1701966	PH	1724396	1
PH	1701966	PH	1728264	1
PH	1701966	PH	1731752	1
PH	1701966	SG	1880252	2
PH	1701966	TH	1609350	1
PH	1702796	PH	1679432	1
PH	1702796	PH	1692192	1
PH	1702796	PH	1699088	1
PH	1702796	PH	9035710	1
PH	1703417	ID	1625822	1
PH	1703417	ID	1642911	2
PH	1703417	ID	1650357	2
PH	1703417	MY	1735106	1
PH	1703417	MY	1735161	1
PH	1703417	MY	1735195	1
PH	1703417	PH	1679432	1
PH	1703417	PH	1692192	10
PH	1703417	PH	1692549	1
PH	1703417	PH	1694012	1
PH	1703417	PH	1699076	6
PH	1703417	PH	1701668	18
PH	1703417	PH	1701966	2
PH	1703417	PH	1705536	1
PH	1703417	PH	1714865	1
PH	1703417	PH	1717512	1
PH	1703417	PH	1722762	1
PH	1703417	PH	1724396	1
PH	1703417	PH	1966087	1
PH	1703417	PH	7290466	3
PH	1703417	SG	1880252	5
PH	1703417	TH	1609350	3
PH	1703417	VN	1566083	1
PH	1703417	VN	1581130	1
PH	1704845	PH	1966087	1
PH	1705357	MY	1735161	1
PH	1705357	PH	1705536	1
PH	1705357	TH	1153671	1
PH	1705357	TH	1609350	2
PH	1705536	ID	1622786	1
PH	1705536	ID	1624917	1
PH	1705536	ID	1625822	1
PH	1705536	ID	1626649	1
PH	1705536	ID	1631992	1
PH	1705536	ID	1642911	6
PH	1705536	ID	1648473	5
PH	1705536	ID	1959432	1
PH	1705536	ID	6841052	1
PH	1705536	ID	7089118	1
PH	1705536	ID	7385218	1
PH	1705536	LA	1651944	1
PH	1705536	MM	1284952	1
PH	1705536	MM	1298824	1
PH	1705536	MM	6611854	2
PH	1705536	MY	1732891	2
PH	1705536	MY	1734797	2
PH	1705536	MY	1735106	1
PH	1705536	MY	1735195	1
PH	1705536	MY	1744366	1
PH	1705536	PH	1684308	5
PH	1705536	PH	1684497	1
PH	1705536	PH	1689832	1
PH	1705536	PH	1689954	1
PH	1705536	PH	1689994	1
PH	1705536	PH	1691606	1
PH	1705536	PH	1691705	1
PH	1705536	PH	1692192	27
PH	1705536	PH	1694611	1
PH	1705536	PH	1695849	2
PH	1705536	PH	1697575	3
PH	1705536	PH	1698829	1
PH	1705536	PH	1699076	1
PH	1705536	PH	1699088	7
PH	1705536	PH	1699587	2
PH	1705536	PH	1699596	1
PH	1705536	PH	1701668	34
PH	1705536	PH	1703417	1
PH	1705536	PH	1705357	1
PH	1705536	PH	1706801	9
PH	1705536	PH	1706889	1
PH	1705536	PH	1707123	3
PH	1705536	PH	1707404	2
PH	1705536	PH	1708027	8
PH	1705536	PH	1708028	2
PH	1705536	PH	1708226	1
PH	1705536	PH	1711005	4
PH	1705536	PH	1711082	2
PH	1705536	PH	1713022	1
PH	1705536	PH	1714865	4
PH	1705536	PH	1715348	6
PH	1705536	PH	1716771	4
PH	1705536	PH	1717348	1
PH	1705536	PH	1717512	3
PH	1705536	PH	1717641	1
PH	1705536	PH	1717926	2
PH	1705536	PH	1722186	1
PH	1705536	PH	1723066	2
PH	1705536	PH	1723106	3
PH	1705536	PH	1724396	1
PH	1705536	PH	1725094	1
PH	1705536	PH	1725799	1
PH	1705536	PH	1726280	2
PH	1705536	PH	1729564	3
PH	1705536	PH	1730501	1
PH	1705536	PH	1732385	1
PH	1705536	PH	1966087	13
PH	1705536	PH	7290466	2
PH	1705536	PH	8355942	1
PH	1705536	PH	9035710	6
PH	1705536	SG	1880252	2
PH	1705536	TH	1153671	2
PH	1705536	TH	1605245	2
PH	1705536	TH	1607725	1
PH	1705536	TH	1607983	2
PH	1705536	TH	1609350	6
PH	1705536	TH	1610445	1
PH	1705536	TH	1610780	1
PH	1705536	VN	1566083	2
PH	1705536	VN	1570596	1
PH	1705536	VN	1571825	1
PH	1705536	VN	1580240	1
PH	1705536	VN	1581130	5
PH	1705536	VN	1586203	3
PH	1705536	VN	1942022	2
PH	1706090	PH	1692192	1
PH	1706801	ID	1642911	1
PH	1706801	MY	1735195	1
PH	1706801	PH	1679432	1
PH	1706801	PH	1680116	1
PH	1706801	PH	1684308	2
PH	1706801	PH	1684497	1
PH	1706801	PH	1692192	2
PH	1706801	PH	1697575	1
PH	1706801	PH	1699076	2
PH	1706801	PH	1699596	1
PH	1706801	PH	1701623	1
PH	1706801	PH	1701668	1
PH	1706801	PH	1705536	9
PH	1706801	PH	1707123	1
PH	1706801	PH	1708824	1
PH	1706801	PH	1711005	1
PH	1706801	PH	1715348	1
PH	1706801	PH	1717512	2
PH	1706801	PH	1966087	2
PH	1706801	TH	1609350	1
PH	1706801	VN	1566083	1
PH	1706801	VN	1575747	1
PH	1706801	VN	1586203	2
PH	1706889	PH	1692192	6
PH	1706889	PH	1705536	1
PH	1706889	PH	1730737	1
PH	1706889	PH	7290466	1
PH	1706889	SG	1880252	1
PH	1707123	PH	1705536	3
PH	1707123	PH	1706801	1
PH	1707123	PH	1708027	1
PH	1707173	PH	1689286	1
PH	1707335	MY	1735106	1
PH	1707335	PH	1701668	1
PH	1707335	PH	1715348	1
PH	1707335	PH	1728930	1
PH	1707335	SG	1880252	1
PH	1707335	TH	1153671	1
PH	1707335	TH	1607983	1
PH	1707335	TH	1609350	1
PH	1707404	PH	1705536	2
PH	1707404	VN	1566083	1
PH	1708027	ID	1642911	1
PH	1708027	ID	1650039	1
PH	1708027	MY	1732891	1
PH	1708027	MY	1735160	1
PH	1708027	MY	1737486	1
PH	1708027	PH	1682667	1
PH	1708027	PH	1684497	1
PH	1708027	PH	1685234	1
PH	1708027	PH	1692192	8
PH	1708027	PH	1699076	1
PH	1708027	PH	1701053	1
PH	1708027	PH	1701668	5
PH	1708027	PH	1701966	1
PH	1708027	PH	1705536	8
PH	1708027	PH	1707123	1
PH	1708027	PH	1708028	4
PH	1708027	PH	1708029	6
PH	1708027	PH	1708030	7
PH	1708027	PH	1714201	1
PH	1708027	PH	1715348	1
PH	1708027	PH	1717641	1
PH	1708027	PH	1717926	2
PH	1708027	PH	1720681	1
PH	1708027	PH	1723961	1
PH	1708027	PH	1726280	1
PH	1708027	PH	1966087	5
PH	1708027	PH	7290466	1
PH	1708027	PH	9035710	2
PH	1708027	SG	1880252	1
PH	1708027	TH	1609350	1
PH	1708027	VN	1581130	1
PH	1708027	VN	1586203	1
PH	1708028	MY	1732891	1
PH	1708028	PH	1692192	3
PH	1708028	PH	1699060	1
PH	1708028	PH	1701668	1
PH	1708028	PH	1705536	2
PH	1708028	PH	1708027	4
PH	1708028	PH	1708029	2
PH	1708028	PH	1711005	1
PH	1708028	PH	1966087	1
PH	1708028	TH	1609350	1
PH	1708029	MY	1735195	1
PH	1708029	PH	1692192	2
PH	1708029	PH	1701668	1
PH	1708029	PH	1708027	6
PH	1708029	PH	1708028	2
PH	1708029	PH	1708030	3
PH	1708029	PH	1717926	1
PH	1708029	PH	1723106	1
PH	1708029	PH	9035710	1
PH	1708030	PH	1692192	1
PH	1708030	PH	1692685	1
PH	1708030	PH	1708027	7
PH	1708030	PH	1708029	3
PH	1708030	PH	1715348	1
PH	1708030	PH	7290466	1
PH	1708030	PH	9035710	1
PH	1708226	PH	1705536	1
PH	1708824	ID	1642911	1
PH	1708824	MY	1735195	1
PH	1708824	PH	1680116	1
PH	1708824	PH	1684308	1
PH	1708824	PH	1701623	1
PH	1708824	PH	1706801	1
PH	1708824	PH	1716771	1
PH	1709119	PH	7290466	1
PH	1710116	PH	1692192	1
PH	1710141	PH	1700360	1
PH	1710519	PH	1692685	1
PH	1710519	PH	1696178	1
PH	1710519	PH	1701668	2
PH	1710519	PH	1711005	1
PH	1710519	PH	1716771	1
PH	1711005	ID	1628707	1
PH	1711005	ID	1635882	1
PH	1711005	ID	1642911	2
PH	1711005	ID	6767395	1
PH	1711005	KH	1821306	1
PH	1711005	MY	1732891	1
PH	1711005	MY	1733432	2
PH	1711005	MY	1735106	2
PH	1711005	PH	1679432	2
PH	1711005	PH	1684308	1
PH	1711005	PH	1685234	1
PH	1711005	PH	1691594	1
PH	1711005	PH	1691606	2
PH	1711005	PH	1692192	12
PH	1711005	PH	1696178	1
PH	1711005	PH	1699010	1
PH	1711005	PH	1699496	2
PH	1711005	PH	1701668	8
PH	1711005	PH	1705536	4
PH	1711005	PH	1706801	1
PH	1711005	PH	1708028	1
PH	1711005	PH	1710519	1
PH	1711005	PH	1713022	1
PH	1711005	PH	1714201	1
PH	1711005	PH	1715348	2
PH	1711005	PH	1717512	2
PH	1711005	PH	1717926	1
PH	1711005	PH	1726280	1
PH	1711005	PH	1726312	1
PH	1711005	PH	1728930	2
PH	1711005	PH	1729564	1
PH	1711005	PH	1966087	2
PH	1711005	TH	1606147	1
PH	1711005	TH	1608133	2
PH	1711005	TH	1609350	6
PH	1711005	VN	1581130	1
PH	1711005	VN	1586203	1
PH	1711082	PH	1685378	1
PH	1711082	PH	1692192	1
PH	1711082	PH	1696899	2
PH	1711082	PH	1699010	2
PH	1711082	PH	1701053	3
PH	1711082	PH	1701124	1
PH	1711082	PH	1701668	2
PH	1711082	PH	1705536	2
PH	1711082	PH	1715348	3
PH	1711082	PH	1721080	2
PH	1711082	PH	1722186	5
PH	1711082	VN	1566083	1
PH	1712808	PH	1685117	1
PH	1713022	PH	1684269	1
PH	1713022	PH	1684308	1
PH	1713022	PH	1687186	1
PH	1713022	PH	1699076	1
PH	1713022	PH	1701668	1
PH	1713022	PH	1705536	1
PH	1713022	PH	1711005	1
PH	1713022	PH	1715348	3
PH	1713022	PH	1717641	1
PH	1713022	PH	1966087	1
PH	1713022	TH	1609350	1
PH	1713829	PH	1692192	1
PH	1713829	PH	1701668	2
PH	1713829	PH	7290466	1
PH	1714201	ID	1642911	1
PH	1714201	ID	1645528	1
PH	1714201	ID	1902387	1
PH	1714201	ID	6719486	1
PH	1714201	KH	1822214	1
PH	1714201	MY	1732891	1
PH	1714201	MY	1735106	1
PH	1714201	MY	1735161	1
PH	1714201	MY	6697380	1
PH	1714201	PH	1679432	1
PH	1714201	PH	1692192	3
PH	1714201	PH	1701668	1
PH	1714201	PH	1708027	1
PH	1714201	PH	1711005	1
PH	1714201	PH	1715348	1
PH	1714201	PH	1717512	4
PH	1714201	PH	1722186	1
PH	1714865	ID	1622786	1
PH	1714865	ID	1642911	1
PH	1714865	ID	1648473	1
PH	1714865	MY	1733432	1
PH	1714865	MY	1735106	1
PH	1714865	MY	1735161	2
PH	1714865	PH	1679432	1
PH	1714865	PH	1692192	3
PH	1714865	PH	1701668	4
PH	1714865	PH	1703417	1
PH	1714865	PH	1705536	4
PH	1714865	PH	1722762	1
PH	1714865	PH	7290466	2
PH	1714865	PH	9035710	2
PH	1714865	SG	1880252	2
PH	1714865	TH	1607983	1
PH	1714865	TH	1609776	1
PH	1714865	TH	1610780	1
PH	1715348	ID	1642911	2
PH	1715348	ID	1645528	1
PH	1715348	ID	1647003	2
PH	1715348	ID	1902387	1
PH	1715348	ID	6719486	1
PH	1715348	KH	1821306	3
PH	1715348	MY	1735106	1
PH	1715348	MY	1735161	2
PH	1715348	MY	1735195	1
PH	1715348	MY	6930887	1
PH	1715348	PH	1680932	1
PH	1715348	PH	1684269	2
PH	1715348	PH	1684308	1
PH	1715348	PH	1692192	6
PH	1715348	PH	1696899	1
PH	1715348	PH	1697575	2
PH	1715348	PH	1699596	2
PH	1715348	PH	1700360	1
PH	1715348	PH	1701053	2
PH	1715348	PH	1701668	19
PH	1715348	PH	1705536	6
PH	1715348	PH	1706801	1
PH	1715348	PH	1707335	1
PH	1715348	PH	1708027	1
PH	1715348	PH	1708030	1
PH	1715348	PH	1711005	2
PH	1715348	PH	1711082	3
PH	1715348	PH	1713022	3
PH	1715348	PH	1714201	1
PH	1715348	PH	1722186	2
PH	1715348	PH	1723106	2
PH	1715348	PH	1725799	1
PH	1715348	PH	1728930	2
PH	1715348	PH	1729564	1
PH	1715348	PH	7290466	1
PH	1715348	SG	1880252	6
PH	1715348	TH	1153671	4
PH	1715348	TH	1607983	2
PH	1715348	TH	1608133	1
PH	1715348	TH	1608534	1
PH	1715348	TH	1609350	9
PH	1715348	VN	1566083	2
PH	1715348	VN	1581130	1
PH	1715348	VN	1942022	1
PH	1715430	MY	1735161	3
PH	1715430	PH	1692192	1
PH	1715430	PH	1699076	1
PH	1715430	PH	1699296	1
PH	1715430	PH	1701668	6
PH	1715430	PH	1723106	1
PH	1715430	PH	1726280	1
PH	1715430	TH	1609350	3
PH	1715430	TH	1610780	2
PH	1715542	ID	1650039	1
PH	1715542	PH	1701668	1
PH	1716192	MY	1735106	1
PH	1716192	PH	1691606	1
PH	1716198	PH	1692192	2
PH	1716771	ID	1627896	2
PH	1716771	ID	1641136	1
PH	1716771	ID	2082600	1
PH	1716771	PH	1696178	1
PH	1716771	PH	1705536	4
PH	1716771	PH	1708824	1
PH	1716771	PH	1710519	1
PH	1717348	PH	1705536	1
PH	1717512	ID	1636544	1
PH	1717512	ID	1642911	3
PH	1717512	ID	1650357	2
PH	1717512	KH	1821306	1
PH	1717512	MM	1298824	2
PH	1717512	MY	1735106	1
PH	1717512	MY	1735158	1
PH	1717512	MY	1735161	2
PH	1717512	MY	6697380	1
PH	1717512	PH	1679432	1
PH	1717512	PH	1684497	2
PH	1717512	PH	1692192	6
PH	1717512	PH	1700665	1
PH	1717512	PH	1701668	15
PH	1717512	PH	1701947	1
PH	1717512	PH	1701966	1
PH	1717512	PH	1703417	1
PH	1717512	PH	1705536	3
PH	1717512	PH	1706801	2
PH	1717512	PH	1711005	2
PH	1717512	PH	1714201	4
PH	1717512	PH	1721080	1
PH	1717512	PH	1724396	2
PH	1717512	PH	1725799	1
PH	1717512	PH	1728264	1
PH	1717512	PH	1729564	1
PH	1717512	PH	7290466	1
PH	1717512	PH	8355942	1
PH	1717512	PH	9035710	2
PH	1717512	SG	1880252	7
PH	1717512	TH	1153671	1
PH	1717512	TH	1606147	1
PH	1717512	TH	1609350	9
PH	1717512	TH	1611110	1
PH	1717512	TH	1613769	1
PH	1717512	VN	1566083	1
PH	1717512	VN	1581130	1
PH	1717641	ID	1630328	2
PH	1717641	ID	7558785	2
PH	1717641	ID	7665567	1
PH	1717641	MM	1298824	1
PH	1717641	MM	6611854	1
PH	1717641	MY	1732891	2
PH	1717641	MY	1733432	3
PH	1717641	MY	1735160	2
PH	1717641	PH	1684308	1
